一级模块,二级模块,三级模块,四级模块,五级模块,功能点名称
大模型MaaS门户,AI应用搜索,搜索结果展示,,,AI应用详情展示
大模型MaaS门户,AI应用搜索,结果排序,,,按相关性排序
大模型MaaS门户,AI应用搜索,结果排序,,,按应用评分排序
大模型MaaS门户,AI应用搜索,结果排序,,,按时间排序
大模型MaaS门户,AI应用搜索,结果排序,,,按评分排序
大模型MaaS门户,AI应用搜索,结果排序,,,按热门度排序
大模型MaaS门户,AI应用搜索,搜索提示,,,搜索历史记录提示
大模型MaaS门户,AI应用搜索,搜索反馈,,,搜索异常反馈提示
大模型MaaS门户,AI应用搜索,搜索反馈,,,搜索加载进度条提示
大模型MaaS门户,AI应用搜索,用户操作,,,用户操作信息
大模型MaaS门户,AI应用搜索,用户操作,,,用户操作新增
大模型MaaS门户,AI应用搜索,用户操作,,,用户操作展示
大模型MaaS门户,AI应用搜索,用户操作,,,用户操作编辑
大模型MaaS门户,AI应用搜索,用户操作,,,用户操作删除
大模型MaaS门户,大模型产品详情,平台介绍,,,平台介绍信息
大模型MaaS门户,大模型产品详情,平台介绍,,,平台介绍新增
大模型MaaS门户,大模型产品详情,平台介绍,,,平台介绍展示
大模型MaaS门户,大模型产品详情,平台介绍,,,平台介绍编辑
大模型MaaS门户,支持和服务,技术支持,,,技术支持信息
大模型MaaS门户,支持和服务,技术支持,,,技术支持新增
大模型MaaS门户,支持和服务,技术支持,,,技术支持展示
大模型MaaS门户,支持和服务,技术支持,,,技术支持编辑
大模型MaaS门户,支持和服务,技术支持,,,技术支持删除
大模型MaaS门户,支持和服务,文档和示例,,,文档示例信息
大模型MaaS门户,支持和服务,文档和示例,,,文档示例新增
大模型MaaS门户,支持和服务,文档和示例,,,文档示例展示
大模型MaaS门户,支持和服务,文档和示例,,,文档示例编辑
大模型MaaS门户,支持和服务,文档和示例,,,文档示例删除
大模型MaaS门户,大模型资讯,新闻首页,新闻分类导航,,显示不同新闻类别查看
大模型MaaS门户,大模型资讯,新闻首页,最新新闻,,按时间顺序列出最近发布的新闻
大模型MaaS门户,大模型资讯,新闻首页,热门新闻,,显示当前最受欢迎的新闻
大模型MaaS门户,大模型资讯,新闻详情页,作者信息,,显示新闻作者的姓名和头像
大模型MaaS门户,大模型资讯,新闻详情页,新闻内容,,显示完整的新闻正文
大模型MaaS门户,大模型资讯,新闻详情页,评论区,,查看用户评论和回复
大模型MaaS门户,大模型资讯,新闻详情页,评论区,,用户对新闻评论
大模型MaaS门户,大模型资讯,新闻详情页,评论区,,用户对评论进行回复
大模型MaaS门户,大模型资讯,新闻详情页,分享功能,,分享新闻到其他渠道
大模型MaaS门户,大模型资讯,新闻分类页,分类导航,,新闻分类展示
大模型MaaS门户,大模型资讯,新闻分类页,分类新闻列表,,不同新闻类别下的更多列表展示
大模型MaaS门户,大模型资讯,新闻搜索页,搜索栏,,关键词搜索查找新闻
大模型MaaS门户,大模型资讯,新闻搜索页,搜索结果,,搜索关键词匹配的新闻列表
大模型MaaS门户,后台管理,,内容管理,新闻发布与编辑,新闻信息
大模型MaaS门户,后台管理,,,,创建新闻内容
大模型MaaS门户,后台管理,,,,编辑新闻内容
大模型MaaS门户,后台管理,,,,发布新闻内容
大模型MaaS门户,后台管理,,,新闻审核,新闻质量和合规审核
大模型MaaS门户,后台管理,,,新闻统计,新闻阅读量、评论量、分享量等数据统计
大模型MaaS门户,后台管理,,,新闻分类管理,新闻分类信息
大模型MaaS门户,后台管理,,,,新增新闻分类
大模型MaaS门户,后台管理,,,,修改新闻分类
大模型MaaS门户,后台管理,,,,删除新闻分类
大模型MaaS门户,后台管理,,,用户互动统计,查看新闻模块评论和点赞统计
大模型MaaS门户,后台管理,,,新闻标签管理,新闻标签配置
大模型MaaS门户,后台管理,,,,修改新闻标签
大模型MaaS门户,后台管理,,,,删除新闻标签
大模型MaaS门户,后台管理,,,多媒体内容管理,查看新闻内容中图片
大模型MaaS门户,后台管理,,,,查看新闻内容中视频
大模型MaaS门户,后台管理,,,定时发布,设置新闻内容的定时发布
大模型MaaS门户,后台管理,,,新闻草稿保存,保存未完成的新闻草稿
大模型MaaS门户,后台管理,,,新闻历史版本,新闻内容的历史版本查看
大模型MaaS门户,后台管理,,,,新闻内容的历史版本回滚
大模型MaaS门户,后台管理,,,新闻评论审核,审核用户评论
大模型MaaS门户,后台管理,,用户反馈,用户反馈管理,用户反馈列表查看
大模型MaaS门户,后台管理,,,,用户反馈进度展示
大模型MaaS门户,后台管理,,数据统计分析,用户行为与参与度,注册用户总数统计
大模型MaaS门户,后台管理,,,,日活跃用户数(DAU)统计
大模型MaaS门户,后台管理,,,,月活跃用户数(MAU)统计
大模型MaaS门户,后台管理,,,,用户留存率统计
大模型MaaS门户,后台管理,,,,新用户增长速度统计
大模型MaaS门户,后台管理,,,,平均用户会话时长统计
大模型MaaS门户,后台管理,,,,用户访问频率统计
大模型MaaS门户,后台管理,,,,页面访问量(PV)统计
大模型MaaS门户,后台管理,,,,独立访客数(UV)统计
大模型MaaS门户,后台管理,,,,用户地域分布统计
大模型MaaS门户,后台管理,,,,用户设备类型分布统计
大模型MaaS门户,后台管理,,,,用户兴趣标签分布统计
大模型MaaS门户,后台管理,,,,用户反馈满意度评分统计
大模型MaaS门户,后台管理,,,,平台资源利用率统计
模型管理平台,控制台首页,模型资源概览,,,展示用户所有的模型信息
模型管理平台,控制台首页,模型资源概览,,,展示模型的各个版本及其性能指标
模型管理平台,控制台首页,数据资源概览,,,展示所有数据集，包括大小、格式和最后更新时间
模型管理平台,控制台首页,数据资源概览,,,统计数据集的访问频率和下载次数
模型管理平台,控制台首页,数据资源概览,,,展示数据集的多个版本和变更记录
模型管理平台,控制台首页,数据资源概览,,,显示当前数据存储的使用情况和剩余空间
模型管理平台,控制台首页,AI应用监控,,,查看用户创建的所有AI应用
模型管理平台,控制台首页,AI应用监控,,,统计包括响应时间、成功率和错误率指标
模型管理平台,控制台首页,AI应用监控,,,分析应用运行所需的资源
模型管理平台,控制台首页,AI应用监控,,,查询应用的日志信息，便于故障排查
模型管理平台,控制台首页,AI应用监控,,,新增记录应用的版本迭代和更新详情
模型管理平台,控制台首页,资源消耗分析,,,统计CPU/GPU资源使用率
模型管理平台,控制台首页,资源消耗分析,,,统计存储空间使用情况
模型管理平台,控制台首页,成本与计费,,,统计各项资源消耗费用
模型管理平台,控制台首页,成本与计费,,,展示账单的汇总信息和支付状态
模型管理平台,控制台首页,成本与计费,,,展示预算消耗情况
模型管理平台,控制台首页,成本与计费,,,在超出预算时发出预警通知
模型管理平台,控制台首页,模型性能监控,,,展示模型关键性能指标
模型管理平台,控制台首页,模型性能监控,,,分析模型分析性能变化趋势
模型管理平台,控制台首页,模型性能监控,,,展示模型性能低于阈值时告警
模型管理平台,控制台首页,模型性能监控,,,定期生成模型性能评估报告
模型管理平台,控制台首页,个性化设置,,,自定义首页显示内容
模型管理平台,控制台首页,个性化设置,,,设置接收通知类型和频率
模型管理平台,控制台首页,个性化设置,,,查看和修改个人账号的详细资料
模型管理平台,资源管理,资源管理,,,用户资源管理信息
模型管理平台,资源管理,资源申请管理,,,用户资源管理新增
模型管理平台,资源管理,资源申请管理,,,用户资源管理展示
模型管理平台,资源管理,资源申请管理,,,用户资源管理编辑
